avail.datasets,simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,t2,edges,degree,density,maxComp,closeness,betweenness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_fun_evals,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_fun_evals,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_fun_evals,ela_level.costs_runtime,Class
1558_bank-marketing,2,16,7,9,4521,0.003539,0.4375,0.5625,2,12,4.6,3.977716,46,0.11524,0.88476,0.5,0.544133,2.887663,3.457236,23.957828,23.111179,0.137689,0.538575,1.0,0.357332,0.515522,1.111311,0.522922,0.904715,0.012161,29.383136,90.382117,9,10,0.5625,0.001991,0.1,2,6,3.6,1.67332,3,6,4.7,1.159502,0,3,0.5625,0.813941,0.868834,0.88476,0.892944,0.885272,0.002046,0.88476,0.88476,0.854899,0.543,0.592,0.082,0.047,0.054,0.231,0.115,0.5,0.211,0.567,0.134,0.327,0.993,282.562,1676461,741.632825,0.164078,4000,0.0,2873.883654,0.30248,0.708465,2.603889,0.418811340623866,0.524770834388297,0.0027207123474834,0.0027584291420464,1.01386283801662,0.631884690976235,0.427525052441354,1.92775847073786,0.744834944229323,0,0.0499999999992724,2.01276654627551,2.64796592541721,147.0,0.0,0.0,0.0177666666666667,0.0177666666666667,0.0177666666666667,1.0,1.0,1.0,0.0177666666666667,0.0177666666666667,0.0177666666666667,1.0,1.0,1.0,0.0177666666666667,0.0177666666666667,0.0177666666666667,1.0,1.0,1.0,0,216.360000000001,Tuning
1559_breast-tissue,4,9,9,0,106,0.084906,1.0,0.0,4,4,4.0,0.0,4,0.132075,0.462264,0.25,0.145438,0.411984,0.411984,2.254075,2.254075,0.206208,0.694128,0.557569,1.271138,0.916932,1.385337,0.601644,1.271138,0.124524,10.207998,10.125083,6,7,0.666667,0.056604,0.142857,2,4,2.4,0.894427,3,6,4.285714,1.380131,0,2,0.666667,0.866025,0.726415,0.462264,0.556604,0.492662,0.035543,0.462264,0.462264,0.481132,0.384,0.6535,0.786,0.667,2.095,0.50075,0.25,0.5,0.705,1.0,0.524,0.288,1.0,11.667,419,7.90566,0.075292,49,0.000133,15.056604,0.175896,0.473726,2.016156,0.356601193098401,0.28760329110202,0.00356166197199,0.0043555731014166,1.22290468204736,0.52921790867427,0.377106742189396,1.5004130030397,0.675927617277909,0,0.0300000000006548,,,,,,0.0231333333333333,0.0231333333333333,0.0231333333333333,1.0,1.0,1.0,0.0231333333333333,0.0231333333333333,0.0231333333333333,1.0,1.0,1.0,0.0231333333333333,0.0231333333333333,0.0231333333333333,1.0,1.0,1.0,0,216.889999999999,Defaults
1566_hill-valley,2,100,100,0,1212,0.082508,1.0,0.0,2,2,2.0,0.0,2,0.49505,0.50495,0.5,0.007001,3.243431,3.243431,14.130003,14.130003,0.995614,0.428559,1.0,0.693098,0.999929,0.734004,0.206451,0.693098,0.004701,147.444688,155.146721,1,2,0.01,0.000825,0.5,2,2,2.0,0.0,2,2,2.0,0.0,0,1,0.01,0.1,0.514026,0.511551,0.529703,0.517789,0.006701,0.524752,0.529703,0.659241,0.004,0.244,0.000159,0.006,0.672,0.978,0.49,0.495,0.526,0.878,0.341,0.439,0.998,12.12,74459,122.869637,0.101461,612,1e-06,813.611386,0.258085,0.774471,3.603832,0.765250421718712,0.559311629102903,0.001971713555882,0.0076154727941342,3.86236264969402,0.806324571460647,0.914903073124568,3.74646251791177,0.968900868996479,0,0.0299999999988358,1.05440512198501,-0.219305051726823,50.0,0.0,0.0,0.0531666666666667,0.0531666666666667,0.0531666666666667,1.0,1.0,1.0,0.0531666666666667,0.0531666666666667,0.0531666666666667,1.0,1.0,1.0,0.0621666666666667,0.0615,0.0546333333333333,1.01084010840108,1.1378889566809,1.12568639414277,0,216.350000000006,Tuning
1570_wilt,2,5,5,0,4839,0.001033,1.0,0.0,2,2,2.0,0.0,2,0.053937,0.946063,0.5,0.630829,1.882682,1.882682,25.973316,25.973316,0.313347,0.390824,1.0,0.209948,0.30289,1.235048,0.290702,0.209948,0.008563,24.51789,143.230148,13,14,2.6,0.002687,0.071429,2,8,5.2,2.683282,4,6,5.0,0.784465,0,6,2.6,2.792848,0.893366,0.946063,0.946063,0.946063,0.0,0.946063,0.946063,0.950196,0.216,0.439,6.1e-05,0.151,0.348,0.108,0.054,0.5,0.089,0.315,0.05,0.269,0.987,967.8,1927867,796.803885,0.164697,4578,1e-06,3310.890887,0.276365,0.716307,2.524554,0.352058402982694,0.589155476206259,0.0039971329505362,0.0099395948231376,2.48668106518801,0.426520241422727,0.505955538086587,3.00068860727139,0.745066384949318,0,0.0300000000006548,1.33586329695704,-0.0315291106845845,57.0,0.0,0.0,0.0040666666666666,0.0040666666666666,0.0040666666666666,1.0,1.0,1.0,0.0040666666666666,0.0040666666666666,0.0040666666666666,1.0,1.0,1.0,0.0040666666666666,0.0040666666666666,0.0040666666666666,1.0,1.0,1.0,0,213.029999999999,Tuning
15_breast-w,2,9,9,0,699,0.012876,1.0,0.0,2,2,2.0,0.0,2,0.344778,0.655222,0.5,0.219517,2.298203,2.298203,17.17466,17.17466,0.236391,0.914745,1.0,0.644154,0.929318,1.321626,0.405644,0.644154,0.340976,1.889148,2.876009,6,7,0.666667,0.008584,0.142857,2,4,3.0,1.154701,3,5,4.0,0.816497,0,2,0.666667,0.866025,0.958512,0.7897,0.924177,0.885392,0.0427,0.7897,0.858369,0.955651,3.477,0.068,0.248,0.119,0.232,0.464,0.034,0.008,0.063,0.339,0.046,0.046,0.804,77.667,46087,131.865522,0.188919,458,5e-06,146.503577,0.36249,0.650851,1.829838,0.519943708198244,0.667557106670374,0.0117099050660959,0.0123559939682278,1.05517456362669,0.642617116685112,0.608755313967169,1.64582944660565,0.8177114197678,0,0.0299999999988358,0.451992747727068,-1.72939992396901,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1.63999999999942,Defaults
1600_SPECTF,2,44,44,0,349,0.126074,1.0,0.0,2,2,2.0,0.0,2,0.272206,0.727794,0.5,0.322149,1.076297,1.076297,5.541645,5.541645,0.225627,0.576361,1.0,0.585441,0.844613,1.305576,0.443404,0.585441,0.046984,12.460432,26.787667,11,12,0.25,0.031519,0.083333,2,6,4.4,1.67332,3,6,4.916667,0.996205,0,1,0.25,0.438019,0.733524,0.727794,0.744986,0.72825,0.002618,0.727794,0.727794,0.862464,0.553,0.74,0.0,0.296,0.993,0.437,0.206,0.5,0.39,0.826,0.307,0.101,1.0,6.068,9352,53.593123,0.154003,254,2.5e-05,87.893983,0.294259,0.514905,1.872335,0.335087357621637,0.52189965767674,0.0023687404043651,0.002700915419178,1.14023276429984,0.517354219537001,0.35587465714593,20.4487025881976,0.656147625215995,0,0.0300000000006548,,,,,,0.0064,0.0064,0.0064,1.0,1.0,1.0,0.0064,0.0064,0.0064,1.0,1.0,1.0,0.0064,0.0064,0.0064,1.0,1.0,1.0,0,206.089999999997,Tuning
164_molecular-biology_promoters,2,58,0,58,106,0.54717,0.0,1.0,2,106,5.694915,13.286309,336,0.5,0.5,0.5,0.0,0.0,2.739602,3.0,14.844615,0.381624,1.0,1.0,0.693147,1.0,1.406238,0.973629,2.045515,0.053871,12.866895,25.10401,1,2,0.017241,0.009434,0.5,2,2,2.0,0.0,2,2,2.0,0.0,0,1,0.017241,0.131306,0.990566,0.518868,1.0,0.614997,0.083794,0.518868,0.650943,0.698113,1431.51,32.612,0.006,1.0,1.0,0.313,0.047,0.009,0.443,0.937,0.217,0.0,1.0,1.828,453,8.54717,0.081402,53,0.000132,18.528302,0.334678,0.795089,2.425254,0.580440163543747,0.60610311090291,0.0022474181734376,0.0131196589239927,5.83765810878218,0.609037386608738,0.665668672947396,31.1900859632526,0.708932464765215,0,0.0300000000006548,1.10726919252384,-0.451236264991534,36.0,0.0,0.0199999999967986,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0,203.789999999994,Defaults
16_mfeat-karhunen,10,64,64,0,2000,0.032,1.0,0.0,10,10,10.0,0.0,10,0.1,0.1,0.1,0.0,0.253555,0.253555,3.114504,3.114504,0.163703,0.95692,0.152426,2.302585,1.0,2.021402,0.531017,2.302585,0.188849,12.192699,9.703772,11,12,0.171875,0.0055,0.083333,2,6,3.666667,1.505545,3,7,5.25,1.422226,0,2,0.171875,0.419928,0.948,0.117,0.1965,0.158273,0.018343,0.1455,0.1715,0.9645,2.462,5.2863,1e-06,0.808,1.494,0.2027,0.1,0.5,0.076,0.724,0.035,0.005,1.0,31.25,148157,148.157,0.074116,200,0.0,25.607,0.089455,0.852419,1.138342,0.700708018305475,0.419629007490412,0.0069389372549063,0.0319189829169191,4.59998148770546,0.73978506560709,0.709547489754882,2.65640505331915,0.803226936775547,0,0.0100000000002183,0.538828095852835,-1.29156071717135,13.0,0.0,0.0,,,,,,,0.0463,0.026,0.0271,1.78076923076923,1.70848708487085,0.959409594095941,0.182066666666667,0.184033333333333,0.1821,0.98931353015758,0.999816950393557,1.01061687717371,0,141.179999999993,Tuning
182_satimage,6,36,36,0,6430,0.005599,1.0,0.0,6,6,6.0,0.0,6,0.097201,0.238103,0.166667,0.067812,0.732322,0.732322,4.181557,4.181557,0.568604,0.936557,0.358578,1.721335,0.960696,2.517218,0.574442,1.721335,0.621475,2.769758,3.050394,11,12,0.305556,0.001711,0.083333,2,6,3.666667,1.505545,2,7,5.5,1.507557,0,4,0.305556,0.950772,0.797667,0.398911,0.429238,0.416213,0.008384,0.402488,0.402799,0.905288,3.601,2.253667,0.000376,0.789,2.407,0.433833,0.102667,0.303667,0.158,0.549,0.095,0.128,1.0,178.611,2356655,733.018663,0.114018,1531,0.0,274.548834,0.159898,0.833931,1.541003,0.558400321303665,0.414200332122858,0.0160993062706559,0.0215686558403483,1.33972579176666,0.688836393864885,0.604666779230313,1.03876415637202,0.860861479665895,0,0.0299999999988358,0.595966848583689,-1.51341771903565,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0.729999999995925,Tuning
185_baseball,3,16,15,1,1340,0.01194,0.9375,0.0625,3,7,5.0,2.828427,10,0.042537,0.906716,0.333333,0.496581,0.555327,1.075642,3.434887,6.261715,0.415431,0.740796,0.813001,0.374367,0.340764,1.7304,0.504114,0.478983,0.100527,3.724062,16.21335,10,11,0.625,0.007463,0.090909,2,6,4.0,2.0,3,6,4.727273,0.904534,0,2,0.625,0.806226,0.842537,0.906716,0.923881,0.910774,0.006087,0.906716,0.908209,0.922388,0.559,3.78,0.000845,0.766,1.082,0.131667,0.062333,0.5,0.12,0.377,0.078,0.3,0.93,83.75,136763,204.123881,0.152445,1215,5e-06,1289.59403,0.381125,0.739081,3.340026,0.439631406827004,0.392841322225793,0.00637211978223,0.0064636630993733,1.01436622666739,0.654261402642265,0.445073776045931,7.02546669691462,0.776606991944292,0,0.0299999999988358,,,,,,0.0011333333333333,0.0011333333333333,0.0011333333333333,1.0,1.0,1.0,0.0011333333333333,0.0011333333333333,0.0011333333333333,1.0,1.0,1.0,0.0011333333333333,0.0011333333333333,0.0011333333333333,1.0,1.0,1.0,0,203.509999999995,Tuning
187_wine,3,13,13,0,178,0.073034,1.0,0.0,3,3,3.0,0.0,3,0.269663,0.398876,0.333333,0.064627,0.627705,0.627705,3.439784,3.439784,0.206138,0.949111,0.528081,1.086038,0.988555,1.360413,0.530386,1.086038,0.323849,3.353531,3.200761,4,5,0.307692,0.022472,0.2,2,4,2.666667,1.154701,3,4,3.4,0.547723,0,1,0.307692,0.480384,0.988764,0.44382,0.696629,0.579948,0.071105,0.505618,0.595506,0.949438,2.673,16.258333,6.1e-05,0.809,0.809,0.664,0.333333,0.5,0.118,0.575,0.051,0.014,0.994,13.692,1746,19.617978,0.110836,71,4.8e-05,53.050562,0.18209,0.806834,3.389537,0.470219506006817,0.497640501126138,0.0150603283819342,0.0153248016282883,1.01756092162448,0.647087667114858,0.477675061355611,3.3034911894374,0.772608881214935,0,0.0300000000006548,1.10945862286317,-0.717267669242273,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0.690000000002328,Defaults
188_eucalyptus,5,19,14,5,736,0.025815,0.736842,0.263158,5,27,13.666667,7.659417,82,0.142663,0.290761,0.2,0.06527,0.785544,3.813211,5.599323,25.567158,0.40967,0.925783,0.622652,1.567957,0.974226,1.655496,0.548179,2.130025,0.177165,8.850258,8.34437,12,13,0.631579,0.016304,0.076923,2,6,3.428571,1.511858,3,8,5.461538,1.613246,0,4,0.631579,1.06513,0.5625,0.290761,0.445652,0.366133,0.041722,0.290761,0.384511,0.509511,2.235,2.2308,0.157,0.406,1.103,0.4056,0.1904,0.4922,0.645,0.818,0.485,0.393,0.997,38.737,13237,35.970109,0.048939,214,2e-06,169.720109,0.083663,0.793297,2.873854,0.547044380157566,0.283062524335768,0.0081470885188716,0.0086072625204032,1.05648324557487,0.778355381224819,0.548489538239513,2.69497794615263,0.876216743797794,0,0.0499999999992724,1.41355882645817,0.364201982233091,48.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1.16000000000349,Tuning
18_mfeat-morphological,10,6,6,0,2000,0.003,1.0,0.0,10,10,10.0,0.0,10,0.1,0.1,0.1,0.0,2.937997,2.937997,25.42458,25.42458,0.494403,0.987718,0.353173,2.302585,1.0,1.631065,0.428476,2.302585,0.841051,2.737747,0.939317,9,10,1.5,0.0045,0.1,2,4,3.6,0.894427,3,6,4.8,1.229273,1,2,1.5,0.547723,0.6165,0.196,0.2,0.198583,0.001463,0.1985,0.1985,0.714,38.451,4.7449,0.958,1.0,1.0,0.2363,0.1,0.5,0.445,0.224,0.348,0.311,0.987,333.333,116915,116.915,0.058487,200,0.0,62.0345,0.096083,0.893839,1.959648,0.545230477908361,0.510639498026866,0.0089361780856227,0.0154286947235687,1.72654288844037,0.555279752568481,0.891841628599346,13.3657659305131,0.926833787100723,0,0.0500000000010914,-0.650505717937926,-0.858089717014182,15.0,0.0,0.0,0.0627,0.0221,0.0373333333333333,2.83710407239819,1.67946428571429,0.591964285714286,0.0423,0.0288,0.0229666666666667,1.46875,1.84179970972424,1.25399129172714,0.279233333333333,0.149466666666667,0.0676,1.86819803746655,4.13067061143984,2.21104536489152,0,204.710000000006,Tuning
21_car,4,6,0,6,1728,0.003472,0.0,1.0,3,4,3.571429,0.534522,25,0.037616,0.700231,0.25,0.312365,0.0,0.869484,3.0,1.971389,0.110074,0.755165,0.790555,0.835756,0.60287,1.242453,1.0,1.998902,0.079307,10.538249,14.666395,16,17,2.666667,0.009259,0.058824,2,10,4.0,3.207135,2,9,6.588235,1.769845,0,4,2.666667,1.75119,0.873843,0.700231,0.700231,0.700231,0.0,0.700231,0.700231,0.624421,0.006,1.16375,0.389,0.667,1.704,0.42725,0.109,0.4145,0.304,0.902,0.245,0.729,1.0,288.0,185235,214.392361,0.124141,1136,1e-06,530.479167,0.259918,0.641878,2.324559,0.403001961509242,0.371550155332554,0.0126488272022591,0.0133304672727374,1.05388958672441,0.603170710011285,0.409803107778037,4.72578556476905,0.730141407902165,0,0.0300000000006548,,,,,,,,,,,,,,,,,,,,,,,,0,0.690000000002328,Tuning
22_mfeat-zernike,10,47,47,0,2000,0.0235,1.0,0.0,10,10,10.0,0.0,10,0.1,0.1,0.1,0.0,0.650399,0.650399,3.642905,3.642905,0.257498,0.937188,0.170927,2.302585,1.0,2.062877,0.541912,2.302585,0.272377,8.453684,6.573622,12,13,0.255319,0.006,0.076923,2,8,3.428571,2.225395,2,8,5.769231,1.640825,0,2,0.255319,0.569824,0.763,0.121,0.1965,0.171223,0.016444,0.121,0.195,0.7885,1.647,3.0824,0.238,0.686,1.217,0.2054,0.1,0.5,0.274,0.768,0.211,0.139,1.0,42.553,123351,123.351,0.061706,200,0.0,38.598,0.095949,0.830833,1.064171,0.700651446109756,0.408209606162135,0.0054203095300212,0.0270058913070308,4.98235223605852,0.737363179624727,0.701555236957896,1.71358269968514,0.800608569069362,0,0.0299999999988358,0.257734719805134,-1.54017648188577,9.0,0.0,0.0,0.0023,0.0023,0.0023,1.0,1.0,1.0,0.0660333333333333,0.0405,0.0392666666666667,1.63045267489712,1.68166383701188,1.03140916808149,0.0976,0.1021,0.0974666666666667,0.955925563173359,1.00136798905609,1.04753761969904,0,211.330000000002,Defaults
23380_cjs,2,14,8,0,690,0.023672,1.0,0.0,2,4,2.714286,0.0,5,0.166667,0.605955,0.5,0.184463,0.834146,1.563584,4.196345,6.677651,0.236391,0.646678,1.0,0.679193,0.927437,1.207218,0.519381,0.904715,0.046984,12.192699,22.648734,7,8,0.444444,0.009901,0.125,2,4,2.8,1.035098,2,6,4.333333,1.112697,0,2,0.444444,0.605152,0.821131,0.627417,0.757764,0.668899,0.013331,0.630435,0.666667,0.814229,0.533,1.59,0.004,0.237,0.644,0.409,0.155,0.5,0.289,0.641,0.188,0.273,0.998,40.714,17875,60.660743,0.117107,268,6e-06,158.388371,0.235896,0.745433,2.487831,0.590679178924917,0.41689480727347,0.0205926493373873,0.0216306714909904,1.05040741172232,0.761402423542913,0.607417081191898,1.44695747325626,0.867737676482401,0,0.0299999999988358,0.845725844629432,-1.07389069682059,12.0,0.0,0.0,,,,,,,,,,,,,0.139333333333333,0.1148,0.042,1.2137049941928,3.31746031746032,2.73333333333333,0,71.5299999999988,Tuning
23_cmc,3,9,2,7,1473,0.00611,0.222222,0.777778,2,4,3.125,0.991031,25,0.226069,0.42702,0.333333,0.101161,0.703944,2.087794,3.609567,10.107015,0.200809,0.403878,0.6797,1.066777,0.971023,1.105452,0.697779,1.709361,0.025651,41.588344,42.096072,6,7,0.666667,0.004073,0.142857,2,4,3.0,1.154701,2,5,4.285714,1.112697,0,3,0.666667,1.118034,0.507807,0.42702,0.450102,0.431998,0.009885,0.42702,0.448744,0.477257,0.045,0.365333,2.298,0.068,0.084,0.648667,0.319,0.476,0.728,1.104,0.558,0.526,0.974,163.667,74879,101.668703,0.069068,629,1e-06,486.961303,0.101969,0.699807,3.010936,0.485812325719933,0.366702759799313,0.0030309577442006,0.0033056001052455,1.09061240182924,0.689394331433993,0.506233267693548,17.1305132208631,0.82692023683664,0,0.0399999999990541,1.21551380383721,-0.0750114104760216,43.0,0.0,0.0199999999967986,0.0742666666666667,0.0536,0.0544,1.38557213930348,1.36519607843137,0.985294117647059,0.0574,0.0279,0.0242666666666667,2.0573476702509,2.36538461538462,1.14972527472527,0.0574,0.0279,0.0252333333333333,2.0573476702509,2.27476882430647,1.10568031704095,0,215.330000000002,Tuning
25_colic,2,27,7,20,368,0.07337,0.259259,0.740741,2,337,22.333333,73.266181,469,0.369565,0.630435,0.5,0.184463,1.016099,10.417572,6.753301,134.151309,0.291882,1.0,1.0,0.658724,0.950338,1.207442,0.626789,1.49305,0.072029,9.145306,15.763355,1,2,0.037037,0.002717,0.5,2,2,2.0,0.0,2,2,2.0,0.0,0,1,0.037037,0.19245,0.894022,0.630435,0.986413,0.671296,0.086955,0.630435,0.630435,0.747283,1.301,3.836,0.0,0.038,0.122,0.45,0.185,0.182,0.326,0.798,0.201,0.106,0.995,13.63,7903,42.951087,0.117033,232,1.7e-05,155.459239,0.191146,0.768149,2.563554,0.398252874442969,0.54945901240316,0.0050478158521959,0.0069011951827713,1.36716460838585,0.599897635246309,0.453629157335791,23.2550649164529,0.737530596713202,0,0.0299999999988358,2.01039517846367,2.13908495432125,121.0,0.0,0.0199999999967986,,,,,,,,,,,,,,,,,,,0,0.770000000004075,Tuning
28_optdigits,10,62,62,0,5620,0.011032,1.0,0.0,10,10,10.0,0.0,10,0.098577,0.101779,0.1,0.001213,3.109568,3.109568,35.900592,35.900592,0.162119,0.93281,0.149164,2.302519,0.999971,1.729143,0.400497,2.302519,0.231358,9.952199,6.473889,17,18,0.274194,0.003025,0.055556,2,8,4.857143,2.267787,3,8,6.222222,1.664705,0,3,0.274194,0.605152,0.833274,0.101779,0.198399,0.163672,0.032819,0.101779,0.134698,0.987544,1.628,0.2991,7.5e-05,0.773,1.684,0.2314,0.1001,0.5,0.028,0.552,0.012,0.01,1.0,90.645,1198782,426.612811,0.075923,572,0.0,67.643238,0.096625,0.875822,1.205669,0.550214670882407,0.361524803548473,0.0177086556997941,0.0271417131546124,1.53268060629401,0.69678625790109,0.564551300044804,5.30477326373143,0.818670611181021,0,0.0299999999988358,0.908405409703903,-1.11158023921446,9.0,0.0,0.0,,,,,,,,,,,,,0.0857,0.0852,0.0828333333333333,1.00586854460094,1.03460764587525,1.02857142857143,0,71.2899999999936,Tuning
292_Australian,2,14,14,0,690,0.02029,1.0,0.0,2,2,2.0,0.0,2,0.444928,0.555072,0.5,0.077884,1.978819,1.978819,12.628641,12.628641,0.091896,0.771296,1.0,0.687069,0.991231,0.823817,0.252852,0.687069,0.049631,13.843599,15.598913,4,5,0.285714,0.005797,0.2,2,2,2.0,0.0,2,5,3.8,1.30384,0,1,0.285714,0.468807,0.802899,0.555072,0.855072,0.64793,0.088796,0.555072,0.744928,0.794203,2.28,2.326,0.001,0.033,0.067,0.291,0.145,0.137,0.277,0.553,0.206,0.164,0.999,49.286,32574,94.417391,0.137035,383,4e-06,159.269565,0.237156,0.577425,1.921206,0.492453504844081,0.595457430814073,0.0078510915939709,0.0091618533872069,1.16695280873331,0.661012548206279,0.50455886760106,1.61606559038782,0.786839768165049,0,0.0499999999992724,1.00138071751493,-0.901038482663575,21.0,0.0,0.0100000000020373,0.0641333333333333,0.0457,0.0445666666666667,1.40335521517141,1.43904263275991,1.02543006731488,0.0641333333333333,0.0457,0.0533,1.40335521517141,1.20325203252033,0.857410881801126,0.0641333333333333,0.0457,0.0495666666666667,1.40335521517141,1.29388029589778,0.921990585070612,0,221.279999999999,Tuning
294_satellite_image,6,36,36,0,6435,0.005594,1.0,0.0,6,6,6.0,0.0,6,0.09728,0.238228,0.166667,0.067834,0.732841,0.732841,4.182673,4.182673,0.568587,0.936567,0.358588,1.72129,0.96067,2.517258,0.574451,1.72129,0.621582,2.769206,3.049758,11,12,0.305556,0.001709,0.083333,2,6,3.666667,1.505545,2,7,5.5,1.507557,0,4,0.305556,0.950772,0.797358,0.398912,0.429215,0.416261,0.008406,0.402486,0.426263,0.905361,3.602,2.254333,0.000376,0.789,2.406,0.433833,0.1025,0.302167,0.158,0.549,0.095,0.128,1.0,178.75,2313283,718.969075,0.111745,1533,0.0,288.986325,0.15928,0.831076,1.62313,0.559620602243239,0.414008138041806,0.0161940191922267,0.0214173616271407,1.32254762532462,0.688965546693398,0.60547199641514,1.02789210085324,0.860855194243391,0,0.0300000000006548,0.598161583452101,-1.50988719230259,17.0,0.0,0.0100000000020373,,,,,,,,,,,,,,,,,,,0,0.680000000007567,Tuning
299_libras_move,15,90,90,0,360,0.25,1.0,0.0,15,15,15.0,0.0,15,0.066667,0.066667,0.066667,0.0,0.433146,0.433146,2.458045,2.458045,0.496556,0.96147,0.134574,2.70805,1.0,1.788973,0.607577,2.70805,0.458317,5.908689,2.903355,20,21,0.222222,0.055556,0.047619,2,10,6.666667,3.265986,3,7,5.904762,1.135991,0,3,0.222222,0.51446,0.752778,0.097222,0.133333,0.11966,0.011977,0.122222,0.122222,0.866667,2.894,5.157867,0.0,0.991,0.991,0.1418,0.067,0.5,0.427,0.635,0.17,0.255,1.0,3.667,2477,13.761111,0.038332,24,8e-06,3.783333,0.053335,0.833733,1.807971,0.526400583385538,0.243378362134851,0.0137109987318052,0.0172869699026982,1.26081040782229,0.707263212320483,0.527340053400558,1.19693237305183,0.816673797586244,0,0.0499999999992724,1.31552628379915,-0.0146401432623868,28.0,0.0,0.0,,,,,,,0.0728666666666667,0.0710666666666667,0.0611666666666667,1.02532833020638,1.19128065395095,1.16185286103542,0.112666666666667,0.111866666666667,0.111566666666667,1.00715137067938,1.00985957573947,1.00268897520167,0,136.850000000006,Tuning
29_credit-a,2,15,6,9,690,0.021739,0.4,0.6,2,14,4.2,4.049691,42,0.444928,0.555072,0.5,0.077884,3.268713,4.301262,24.184493,36.114828,0.174478,0.783072,1.0,0.687069,0.991231,0.846678,0.546065,1.170976,0.047967,14.323661,16.651108,4,5,0.266667,0.005797,0.2,2,2,2.0,0.0,2,5,3.8,1.30384,0,1,0.266667,0.457738,0.775362,0.555072,0.855072,0.641739,0.088861,0.555072,0.691304,0.805797,0.364,8.595,0.001,0.032,0.068,0.29,0.145,0.13,0.293,0.563,0.181,0.125,0.999,46.0,27731,80.37971,0.116661,383,4e-06,243.276812,0.162052,0.749435,2.323869,0.507103181904722,0.58428917563566,0.0070260057038969,0.0091497391876314,1.30226754335775,0.682175583988276,0.518026845783271,2.41322972135652,0.794091133082076,0,0.0499999999992724,1.16744364434258,-0.49912605772948,22.0,0.0,0.0199999999967986,0.0619,0.0458333333333333,0.0509333333333333,1.35054545454545,1.21531413612565,0.899869109947644,0.0619,0.0458333333333333,0.0491,1.35054545454545,1.26069246435845,0.93346911065852,0.0619,0.0458333333333333,0.0509666666666667,1.35054545454545,1.21451929365598,0.899280575539568,0,216.169999999998,Defaults
